"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Sub-Saharan Africa (excluding high income)","SSA","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.70167537064947","3.92633400461164","4.00956632102432","3.036441483106","3.93387423935091","4.43731570081789","4.35751212887134","4.50659758474591","4.87931751976696","4.54751564016636","4.35914576423883","3.51927001429279","3.69418654388161","3.77227932657471","3.7533000395634","3.12939521313099","2.67796479696948","2.92371365318473","3.38498498335907","3.37175952608954","3.00060361758367","3.2706034878702","2.86371909622712","3.30742509195655","3.12078538996424","2.71468115407647","3.24561461866642","3.10064059370113","2.45040692731308","2.78074561543123","2.10489622710689","2.5305687792823","2.06737582669726","","",
"South Sudan","SSD","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","","","",
"Sub-Saharan Africa","SSF","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.68228372194378","3.90605643790208","3.9882002859756","3.01896685170236","3.91085335409012","4.41086929369887","4.33181520531516","4.48082707699285","4.85055331471714","4.52118479907019","4.33212602097988","3.49398857293955","3.66861190904669","3.74417406604028","3.72438046331293","3.10295467889186","2.65301451751454","2.89515983357014","3.34971716991247","3.33418896790657","2.96168905035971","3.21865617219157","2.81032054839665","3.23853832133743","3.05240369045652","2.65097407862078","3.1571674782586","3.01076742325465","2.37523742374857","2.69322672176793","2.03467862443233","2.45064333900165","1.99444980204023","","",
"Small states","SST","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Sao Tome and Principe","STP","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Suriname","SUR","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Slovak Republic","SVK","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.0584723710393","47.2340081626056","46.7685275320608","46.9928811062925","48.9849097697573","42.7168148203481","43.6684782608696","43.6856432713931","43.7692071296865","46.1752384975534","52.9366454843058","53.3701554016102","55.3643568631079","57.2968118545128","55.7005921418523","56.3567000476872","57.3301928830607","54.6549757627602","57.6721220910158","53.8367424966546","52.3153133749731","53.7793132328308","54.0573541724812","54.5227524972253","56.5636290646327","56.2985540646025","54.5891220809932","54.3694570625135","55.0331837899967","53.7455159316311","53.5543380262154","52.4053837953092","59.3188762202847","61.3082299434839","",
"Slovenia","SVN","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.1423979427837","38.857501569366","32.1694750486066","33.1156872593337","35.742535866615","37.0092155192442","35.5901049245615","38.091985428051","36.7278554778555","35.4094405067109","34.9456840869055","36.3403843495092","37.8682011234416","37.6772793053546","35.7474952524393","38.9230667460475","36.7052596758187","37.8581399986705","38.2523324592963","34.9875022861672","34.4099756690998","38.7010399153123","35.1274067484273","32.9131217785506","36.5315134484143","37.4039735099338","34.6363636363636","38.4968761484748","35.3791498223692","36.1575253121312","36.9517161140198","35.9347442680776","41.1648061104583","35.2878196246379","",
"Sweden","SWE","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.5382147781099","52.0780753887487","43.3851090704264","42.1055880174471","51.1390883099271","47.1415763965191","52.8031735649998","46.8532452478744","46.3278579118686","47.2607516466486","39.4558947035094","44.6172122982112","46.4176917572495","49.7759105709666","51.0656526380999","45.6824565279137","46.7012048864841","44.9691784961255","42.5818792572548","38.1562877098036","38.9288310849019","40.2081047837505","38.4465751286316","43.3888722040139","42.2203132829634","34.758685353336","40.4467662329338","39.9975646879756","41.9516523867809","39.2605038025635","30.0293591645151","30.8298117556665","29.9978632355234","29.1824459790599","",
"Eswatini","SWZ","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Sint Maarten (Dutch part)","SXM","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","","","",
"Seychelles","SYC","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Syrian Arab Republic","SYR","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Turks and Caicos Islands","TCA","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Chad","TCD","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.156464449696777","1.2955951870869","1.02850447290849","1.06232352337549","1.00967942083141","0.961290665663107","0.961975302286373","0.98353011623925","0.945050112077307","1.22802325511553","1.86075536003328","1.90400805447205","1.78692139146729","1.63048873307401","1.63026475016735","1.70294950809984","1.63030969201027","1.52264492243981","1.60159121787756","1.70273497430138","1.79800419327576","2.0009505760754","2.54628103466093","2.99386091685015","3.23159487910588","3.60166152811481","4.05849234475583","4.1467103037216","4.19494584700047","4.10428574768784","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.2119147224143","10.4295774824191","10.9084560122984","11.6479382955832","10.8983049223598","11.3440751966711","12.8026165665171","13.1013730357704","12.6856957690137","13.325224656599","13.8946611134398","14.0634362957205","14.4292785535528","14.3653541327083","14.0074088810382","14.1214055465955","13.9990338317041","13.9337623307465","13.908012801885","14.2127844513652","14.0690272407266","13.9622044923618","13.9409899512287","13.2603650293083","13.9865876519265","14.588171301201","14.016711456033","14.3639334894087","13.9942568829716","14.2682901578551","14.5772019998825","14.4836338160884","13.9407217753137","","",
"Togo","TGO","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Thailand","THA","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Tajikistan","TJK","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Turkmenistan","TKM","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.12743788496292","2.1595044708491","1.98382033513021","1.93729443096128","1.75296720024737","2.4018150836865","2.25615285549902","2.58789255678174","2.27286686275446","2.31386983069299","2.11979069524282","3.1395933222028","2.97904542849755","3.01617905665118","2.63404676769603","2.41767813841611","2.71860136789965","2.41679407865142","2.42421360951634","2.45483762553385","2.03477426488236","2.25524590778261","2.11489345957319","2.21427550039999","2.01734821797421","2.13336465253375","2.202619679714","2.06408155086266","2.21188768599491","2.19184687824818","2.27252436466935","2.19282044835472","1.97598430903857","2.14606044788806","",
"Timor-Leste","TLS","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.131682434102604","0.164832106725578","0.227407708417993","0.182875898281261","0.176371712876516","0.159011822183301","0.107618855072238","0.109694347669653","0.078164563929806","0.103745768264716","0.486415228883819","0.525578561973925","0.374770138289535","0.359274276576238","0.532351972153592","0.441995619474654","0.381311160089374","0.492243485672587","0.247718035390211","0.426989495512501","0.46170630829329","0.750333695211904","0.828928871582236","1.19164885654948","1.21683806901345","0.865592880988393","1.50587607350891","1.81371067246882","1.78564081041492","1.71999312629234","1.43430657444682","2.16916910324095","3.11713412841912","","",
"Tonga","TON","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"South Asia (IDA & IBRD)","TSA","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.03864156956478","1.68317344454972","1.94326790285394","1.45676920004534","1.40916054150886","1.83523363476046","1.99789880337513","2.08282121779869","2.30658950948697","2.37141062149967","2.87558877943965","3.20338565985015","3.06262865528047","2.6428341884641","2.38355144092417","2.31104033620488","2.31228238110925","1.95551676222794","1.65952257780078","1.92635197508188","2.538558869041","2.86665031049962","2.77081726960888","2.71741730155706","2.63778900132809","2.5942968627557","2.47995741662739","2.37920151252341","2.20350418237472","2.63540917438152","2.59666448492699","2.66067281102946","2.35949697403427","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.68228372194378","3.90605643790208","3.9882002859756","3.01896685170236","3.91085335409012","4.41086929369887","4.33181520531516","4.48082707699285","4.85055331471714","4.52118479907019","4.33212602097988","3.49398857293955","3.66861190904669","3.74417406604028","3.72438046331293","3.10295467889186","2.65301451751454","2.89515983357014","3.34971716991247","3.33418896790657","2.96168905035971","3.21865617219157","2.81032054839665","3.23853832133743","3.05240369045652","2.65097407862078","3.1571674782586","3.01076742325465","2.37523742374857","2.69322672176793","2.03467862443233","2.45064333900165","1.99444980204023","","",
"Trinidad and Tobago","TTO","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Tunisia","TUN","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Turkiye","TUR","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Tuvalu","TUV","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Tanzania","TZA","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Uganda","UGA","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Ukraine","UKR","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.4919939096826","26.9593050168112","29.2051448575185","32.7277235043887","33.92830742847","36.3486892968694","43.4880264063917","44.6247794968596","43.5355452430825","41.8690448524285","45.1112601709003","44.0354508244109","44.8904647334431","45.1352849855844","47.7709768616364","47.7041734970842","46.6566001830583","47.154918955827","46.6498083972874","47.7620536922802","47.2133370051052","46.2933705398363","45.3227606874566","42.8080482773168","48.348083886707","53.5349030437067","49.1878983794426","54.8441054891531","52.8038640330845","53.8481001161274","51.3466345927079","54.5904732955913","55.2727661317613","49.4154436924949","",
"Upper middle income","UMC","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.56493403902362","4.42610156547609","4.21329251853269","4.08368219816979","4.23173920362691","4.29025447862638","4.52833204744131","4.45963492415","4.17318978944013","3.95447788830482","3.89780710865148","3.93796812357544","3.95125652388066","4.17322627312001","4.03839919847739","3.75387961552524","3.53651953885036","3.36872519107313","3.32697421093917","3.12239455326283","2.8941252702703","2.9205941741987","2.90128663709818","2.88372706090591","2.99990119931461","3.38440478340137","3.67845786137526","3.83626672690073","4.05883968417516","4.38437051033823","4.37493373284794","4.47456220356943","4.22845301066001","1.81781429616399","",
"Uruguay","URY","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"United States","USA","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.0015848402157","19.8238924978021","19.9315792943959","18.966106564105","19.5460689490375","19.9269481652454","19.450849083851","18.0208766031466","18.6431549601108","19.8026282367394","19.6837786080129","20.5055898535356","19.8591747467367","19.3009198963977","19.4818456013812","18.8788198868844","18.9776115360032","19.233668540988","19.1793484867319","19.8225258254411","19.160543847909","18.8852049092037","18.6714631315462","19.0880906452324","19.1362443440895","19.2322775232508","19.4333784200879","19.5701642486471","18.8831715310593","19.2025520520247","19.3225514390348","18.5511109851335","17.8776909921501","18.1486338468905","",
"Uzbekistan","UZB","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"St. Vincent and the Grenadines","VCT","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Venezuela, RB","VEN","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"British Virgin Islands","VGB","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Virgin Islands (U.S.)","VIR","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Viet Nam","VNM","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Vanuatu","VUT","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"World","WLD","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.9621395357538","17.3386730236186","17.3261200179781","17.4644969942436","17.4494408944506","17.5522461485843","17.6291252195898","17.0936872384403","17.0313129467039","17.1433824231723","16.7063023384351","16.8820746783337","16.3911368201433","15.6589888958313","15.5540826695348","15.0745368522935","14.6274471218044","13.6683337305278","13.4772508327702","13.3356548881492","12.7612407181496","11.5717751669893","10.771145492709","10.5384434657762","10.5214097412825","10.5335510841349","10.390564435035","10.1919515617947","10.113965131323","10.2835472727009","9.92923339184437","9.82695745957089","9.19216030179384","15.6471613142682","",
"Samoa","WSM","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Kosovo","XKX","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Yemen, Rep.","YEM","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"South Africa","ZAF","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0524439979429","5.43263860833195","5.5256112796716","4.15269080626882","5.33711266442842","6.05448554820391","5.83741497947609","6.01201737956475","6.62255202703361","6.32327153074695","6.17553519722789","5.10185625892432","5.43624617477049","5.40624773192047","5.46391120377752","4.61085570099869","3.95038573984035","4.29521897380816","5.03463148154601","5.13149300560593","4.66061378808248","5.14287455530247","4.63478844133236","5.50858544243243","5.46128324715533","4.90156415853878","5.9450755102929","5.5629590724874","4.51643349961193","5.24534619997388","4.13450177646219","5.20400534372664","4.45527689337702","3.72554064602785","",
"Zambia","ZMB","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Zimbabwe","ZWE","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
